CustomerID,priority_rank,campaign_tier,segment,action,churn_risk,expected_clv,expected_return,roi_pct
15493.0,254,premium,Need Attention,Personal Call + 30% Discount + VIP Support,25.7%,$743.98,$64.79,129.6%
15493.0,255,premium,Need Attention,Personal Call + 30% Discount + VIP Support,25.7%,$743.98,$64.79,129.6%
15493.0,256,premium,Promising,Personal Call + 30% Discount + VIP Support,25.7%,$743.98,$64.79,129.6%
15493.0,257,premium,Promising,Personal Call + 30% Discount + VIP Support,25.7%,$743.98,$64.79,129.6%
14099.0,258,premium,Need Attention,Personal Call + 30% Discount + VIP Support,75.0%,$254.41,$64.5,129.0%
14099.0,259,premium,Need Attention,Personal Call + 30% Discount + VIP Support,75.0%,$254.41,$64.5,129.0%
14099.0,260,premium,Need Attention,Personal Call + 30% Discount + VIP Support,75.0%,$254.41,$64.5,129.0%
14099.0,261,premium,Hibernating,Personal Call + 30% Discount + VIP Support,75.0%,$254.41,$64.5,129.0%
13763.0,262,premium,Need Attention,Personal Call + 30% Discount + VIP Support,76.8%,$235.47,$58.56,117.1%
13763.0,263,premium,Need Attention,Personal Call + 30% Discount + VIP Support,76.8%,$235.47,$58.56,117.1%
13763.0,264,premium,Need Attention,Personal Call + 30% Discount + VIP Support,76.8%,$235.47,$58.56,117.1%
13763.0,265,premium,Need Attention,Personal Call + 30% Discount + VIP Support,76.8%,$235.47,$58.56,117.1%
13763.0,266,premium,Hibernating,Personal Call + 30% Discount + VIP Support,76.8%,$235.47,$58.56,117.1%
17593.0,267,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.8%,$861.63,$57.61,115.2%
17593.0,268,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.8%,$861.63,$57.61,115.2%
17593.0,269,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.8%,$861.63,$57.61,115.2%
14401.0,270,premium,Need Attention,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,271,premium,Need Attention,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,272,premium,Need Attention,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,273,premium,Need Attention,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,274,premium,Promising,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,275,premium,Promising,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,276,premium,Hibernating,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
14401.0,277,premium,Hibernating,Personal Call + 30% Discount + VIP Support,49.9%,$356.47,$56.76,113.5%
18065.0,278,premium,Need Attention,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,279,premium,Need Attention,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,280,premium,Need Attention,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,281,premium,Hibernating,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,282,premium,Hibernating,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,283,premium,Hibernating,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,284,premium,Need Attention,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,285,premium,Need Attention,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,286,premium,Need Attention,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,287,premium,Hibernating,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
18065.0,288,premium,Hibernating,Personal Call + 30% Discount + VIP Support,35.3%,$495.25,$54.75,109.5%
16360.0,289,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,290,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,291,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,292,premium,Promising,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,293,premium,Promising,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,294,premium,Promising,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,295,premium,Promising,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
16360.0,296,premium,Promising,Personal Call + 30% Discount + VIP Support,56.1%,$304.59,$52.45,104.9%
12517.0,297,premium,Need Attention,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
12517.0,298,premium,Need Attention,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
12517.0,299,premium,Need Attention,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
12517.0,300,premium,Promising,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
12517.0,301,premium,Promising,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
12517.0,302,premium,Promising,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
12517.0,303,premium,Hibernating,Personal Call + 30% Discount + VIP Support,61.4%,$276.16,$51.8,103.6%
14800.0,304,premium,Need Attention,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,305,premium,Hibernating,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,306,premium,Hibernating,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,307,premium,Hibernating,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,308,premium,Need Attention,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,309,premium,Promising,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,310,premium,Promising,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,311,premium,Promising,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,312,premium,Promising,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,313,premium,Promising,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,314,premium,Hibernating,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,315,premium,Hibernating,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
14800.0,316,premium,Hibernating,Personal Call + 30% Discount + VIP Support,69.0%,$245.23,$51.54,103.1%
13969.0,317,premium,Need Attention,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,318,premium,Need Attention,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,319,premium,Need Attention,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,320,premium,Hibernating,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,321,premium,Promising,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,322,premium,Promising,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,323,premium,Need Attention,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,324,premium,Promising,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,325,premium,Promising,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,326,premium,Promising,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,327,premium,Hibernating,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13969.0,328,premium,Hibernating,Personal Call + 30% Discount + VIP Support,41.2%,$407.86,$50.94,101.9%
13137.0,329,premium,Need Attention,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,330,premium,Need Attention,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,331,premium,Need Attention,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,332,premium,Promising,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,333,premium,Promising,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,334,premium,Promising,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,335,premium,Hibernating,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
13137.0,336,premium,Promising,Personal Call + 30% Discount + VIP Support,25.8%,$603.63,$43.61,87.2%
15199.0,337,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.2%,$275.61,$42.94,85.9%
15199.0,338,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.2%,$275.61,$42.94,85.9%
15199.0,339,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.2%,$275.61,$42.94,85.9%
15199.0,340,premium,Need Attention,Personal Call + 30% Discount + VIP Support,56.2%,$275.61,$42.94,85.9%
15199.0,341,premium,Hibernating,Personal Call + 30% Discount + VIP Support,56.2%,$275.61,$42.94,85.9%
12484.0,342,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.0%,$763.08,$41.75,83.5%
12484.0,343,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.0%,$763.08,$41.75,83.5%
12484.0,344,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.0%,$763.08,$41.75,83.5%
12484.0,345,premium,Need Attention,Personal Call + 30% Discount + VIP Support,20.0%,$763.08,$41.75,83.5%
12484.0,346,premium,Promising,Personal Call + 30% Discount + VIP Support,20.0%,$763.08,$41.75,83.5%
12484.0,347,premium,Promising,Personal Call + 30% Discount + VIP Support,20.0%,$763.08,$41.75,83.5%
12502.0,348,premium,Need Attention,Personal Call + 30% Discount + VIP Support,34.2%,$432.71,$38.92,77.8%
12502.0,349,premium,Need Attention,Personal Call + 30% Discount + VIP Support,34.2%,$432.71,$38.92,77.8%
12502.0,350,premium,Promising,Personal Call + 30% Discount + VIP Support,34.2%,$432.71,$38.92,77.8%
12502.0,351,premium,Promising,Personal Call + 30% Discount + VIP Support,34.2%,$432.71,$38.92,77.8%
12502.0,352,premium,Promising,Personal Call + 30% Discount + VIP Support,34.2%,$432.71,$38.92,77.8%
12502.0,353,premium,Promising,Personal Call + 30% Discount + VIP Support,34.2%,$432.71,$38.92,77.8%
14525.0,354,premium,Need Attention,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,355,premium,Need Attention,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,356,premium,Need Attention,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,357,premium,Hibernating,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,358,premium,Hibernating,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,359,premium,Hibernating,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,360,premium,Need Attention,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14525.0,361,premium,Need Attention,Personal Call + 30% Discount + VIP Support,37.7%,$385.6,$37.26,74.5%
14403.0,362,premium,Need Attention,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,363,premium,Need Attention,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,364,premium,Need Attention,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,365,premium,Hibernating,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,366,premium,Hibernating,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,367,premium,Promising,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,368,premium,Need Attention,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
14403.0,369,premium,Need Attention,Personal Call + 30% Discount + VIP Support,90.8%,$158.45,$36.28,72.6%
15291.0,370,premium,Need Attention,Personal Call + 30% Discount + VIP Support,39.5%,$349.21,$32.76,65.5%
15291.0,371,premium,Need Attention,Personal Call + 30% Discount + VIP Support,39.5%,$349.21,$32.76,65.5%
15291.0,372,premium,Need Attention,Personal Call + 30% Discount + VIP Support,39.5%,$349.21,$32.76,65.5%
15291.0,373,premium,Need Attention,Personal Call + 30% Discount + VIP Support,39.5%,$349.21,$32.76,65.5%
15291.0,374,premium,Hibernating,Personal Call + 30% Discount + VIP Support,39.5%,$349.21,$32.76,65.5%
14713.0,375,premium,Need Attention,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,376,premium,Need Attention,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,377,premium,Need Attention,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,378,premium,Hibernating,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,379,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,380,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,381,premium,Need Attention,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,382,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,383,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,384,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,385,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
14713.0,386,premium,Promising,Personal Call + 30% Discount + VIP Support,28.0%,$491.5,$32.52,65.0%
13327.0,387,premium,Need Attention,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,388,premium,Need Attention,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,389,premium,Need Attention,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,390,premium,Hibernating,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,391,premium,Promising,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,392,premium,Promising,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,393,premium,Need Attention,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,394,premium,Hibernating,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,395,premium,Hibernating,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,396,premium,Hibernating,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,397,premium,Need Attention,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
13327.0,398,premium,Need Attention,Personal Call + 30% Discount + VIP Support,54.4%,$249.7,$31.5,63.0%
15704.0,399,premium,Need Attention,Personal Call + 30% Discount + VIP Support,14.7%,$921.53,$31.28,62.6%
15704.0,400,premium,Need Attention,Personal Call + 30% Discount + VIP Support,14.7%,$921.53,$31.28,62.6%
15704.0,401,premium,Need Attention,Personal Call + 30% Discount + VIP Support,14.7%,$921.53,$31.28,62.6%
15704.0,402,premium,Promising,Personal Call + 30% Discount + VIP Support,14.7%,$921.53,$31.28,62.6%
16495.0,403,premium,Need Attention,Personal Call + 30% Discount + VIP Support,38.1%,$354.85,$31.1,62.2%
16495.0,404,premium,Need Attention,Personal Call + 30% Discount + VIP Support,38.1%,$354.85,$31.1,62.2%
16495.0,405,premium,Need Attention,Personal Call + 30% Discount + VIP Support,38.1%,$354.85,$31.1,62.2%
12358.0,406,premium,Need Attention,Personal Call + 30% Discount + VIP Support,58.5%,$226.16,$29.4,58.8%
14868.0,407,premium,Need Attention,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,408,premium,Need Attention,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,409,premium,Need Attention,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,410,premium,Hibernating,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,411,premium,Hibernating,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,412,premium,Promising,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,413,premium,Need Attention,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
14868.0,414,premium,Need Attention,Personal Call + 30% Discount + VIP Support,30.7%,$428.8,$29.09,58.2%
13384.0,415,premium,Need Attention,Personal Call + 30% Discount + VIP Support,83.6%,$156.12,$28.3,56.6%
13384.0,416,premium,Need Attention,Personal Call + 30% Discount + VIP Support,83.6%,$156.12,$28.3,56.6%
13384.0,417,premium,Need Attention,Personal Call + 30% Discount + VIP Support,83.6%,$156.12,$28.3,56.6%
13384.0,418,premium,Hibernating,Personal Call + 30% Discount + VIP Support,83.6%,$156.12,$28.3,56.6%
13384.0,419,premium,Hibernating,Personal Call + 30% Discount + VIP Support,83.6%,$156.12,$28.3,56.6%
13384.0,420,premium,Hibernating,Personal Call + 30% Discount + VIP Support,83.6%,$156.12,$28.3,56.6%
15044.0,421,premium,Need Attention,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,422,premium,Need Attention,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,423,premium,Need Attention,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,424,premium,Hibernating,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,425,premium,Promising,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,426,premium,Promising,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,427,premium,Need Attention,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,428,premium,Hibernating,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
15044.0,429,premium,Hibernating,Personal Call + 30% Discount + VIP Support,67.9%,$190.57,$27.59,55.2%
17162.0,430,premium,Need Attention,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17162.0,431,premium,Need Attention,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17162.0,432,premium,Need Attention,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17162.0,433,premium,Hibernating,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17162.0,434,premium,Hibernating,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17162.0,435,premium,Promising,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17162.0,436,premium,Need Attention,Personal Call + 30% Discount + VIP Support,22.6%,$566.93,$27.0,54.0%
17731.0,437,premium,Need Attention,Personal Call + 30% Discount + VIP Support,66.6%,$192.63,$26.95,53.9%
17731.0,438,premium,Need Attention,Personal Call + 30% Discount + VIP Support,66.6%,$192.63,$26.95,53.9%
17731.0,439,premium,Need Attention,Personal Call + 30% Discount + VIP Support,66.6%,$192.63,$26.95,53.9%
17731.0,440,premium,Hibernating,Personal Call + 30% Discount + VIP Support,66.6%,$192.63,$26.95,53.9%
17731.0,441,premium,Hibernating,Personal Call + 30% Discount + VIP Support,66.6%,$192.63,$26.95,53.9%
17731.0,442,premium,Hibernating,Personal Call + 30% Discount + VIP Support,66.6%,$192.63,$26.95,53.9%
15150.0,443,premium,Need Attention,Personal Call + 30% Discount + VIP Support,17.2%,$739.83,$26.56,53.1%
15150.0,444,premium,Need Attention,Personal Call + 30% Discount + VIP Support,17.2%,$739.83,$26.56,53.1%
15150.0,445,premium,Need Attention,Personal Call + 30% Discount + VIP Support,17.2%,$739.83,$26.56,53.1%
15150.0,446,premium,Promising,Personal Call + 30% Discount + VIP Support,17.2%,$739.83,$26.56,53.1%
15150.0,447,premium,Promising,Personal Call + 30% Discount + VIP Support,17.2%,$739.83,$26.56,53.1%
15150.0,448,premium,Promising,Personal Call + 30% Discount + VIP Support,17.2%,$739.83,$26.56,53.1%
17920.0,449,standard,Need Attention,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,450,standard,Need Attention,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,451,standard,Hibernating,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,452,standard,Hibernating,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,453,standard,Hibernating,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,454,standard,Need Attention,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,455,standard,Need Attention,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,456,standard,Need Attention,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,457,standard,Hibernating,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,458,standard,Promising,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,459,standard,Promising,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,460,standard,Need Attention,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
17920.0,461,standard,Promising,Email Campaign + 20% Discount,40.2%,$304.8,$24.03,96.1%
13571.0,462,standard,Need Attention,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,463,standard,Need Attention,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,464,standard,Need Attention,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,465,standard,Promising,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,466,standard,Promising,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,467,standard,Hibernating,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,468,standard,Hibernating,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
13571.0,469,standard,Promising,Email Campaign + 20% Discount,21.9%,$558.04,$23.95,95.8%
14688.0,470,standard,Need Attention,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,471,standard,Promising,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,472,standard,Promising,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,473,standard,Promising,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,474,standard,Promising,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,475,standard,Promising,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,476,standard,Hibernating,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14688.0,477,standard,Promising,Email Campaign + 20% Discount,19.2%,$635.47,$23.88,95.5%
14626.0,478,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,479,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,480,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,481,standard,Hibernating,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,482,standard,Hibernating,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,483,standard,Promising,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,484,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
14626.0,485,standard,Need Attention,Email Campaign + 20% Discount,37.8%,$319.96,$23.43,93.7%
17191.0,486,standard,Need Attention,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,487,standard,Need Attention,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,488,standard,Hibernating,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,489,standard,Hibernating,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,490,standard,Hibernating,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,491,standard,Need Attention,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,492,standard,Need Attention,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,493,standard,Need Attention,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,494,standard,Promising,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,495,standard,Promising,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,496,standard,Promising,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,497,standard,Need Attention,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
17191.0,498,standard,Hibernating,Email Campaign + 20% Discount,31.5%,$383.31,$23.34,93.4%
16007.0,499,standard,Need Attention,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16007.0,500,standard,Need Attention,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16007.0,501,standard,Need Attention,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16007.0,502,standard,Hibernating,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16007.0,503,standard,Hibernating,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16007.0,504,standard,Hibernating,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16007.0,505,standard,Need Attention,Email Campaign + 20% Discount,39.4%,$306.66,$23.32,93.3%
16945.0,506,standard,Need Attention,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16945.0,507,standard,Need Attention,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16945.0,508,standard,Need Attention,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16945.0,509,standard,Hibernating,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16945.0,510,standard,Hibernating,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16945.0,511,standard,Promising,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16945.0,512,standard,Need Attention,Email Campaign + 20% Discount,18.5%,$653.31,$23.32,93.3%
16931.0,513,standard,Need Attention,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,514,standard,Hibernating,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
16931.0,515,standard,Hibernating,Email Campaign + 20% Discount,37.9%,$317.21,$23.06,92.2%
